,State,District,District Code,Assembly Constituency,AC Code,Gram Panchayat,GP Code,Total Population,Male,Female,Total Household,Agriculture (0-7),Land Improvement & Minor Irrigation (0-9),Animal Husbandry (0-6),Fisheries (0-2),Rural Housing (0-4),Drinking Water (0-3),Roads (0-8),Rural Electrification (0-3),Non-Conventional Energy (0-1),Maintenance of Community Assets (0-1),Fuel & Fodder (0-1),Libraries (0-1),Cultural Activities (0-1),Financial & Communication Infrastructure (0-9),Public Distribution System (0-2),Education (0-6),Vocational Education (0-2),Markets & Fairs (0-3),Health & Sanitation (0-11),Women & Child Development (0-7),Social Forestry (0-1),Family Welfare (0-1),Poverty Alleviation Programme (0-6),"Khadi, Village & Cottage Industries (0-3)",Small Scale Industries (0-1),Adult & Non-Formal Education (0-1)
2683,RAJASTHAN (8),RAJSAMAND (112),112,Nathdwara(678),176.0,PEEPALI DODIYAN (41286),41286,11790.0,1077.0,1063.0,600.0,1.5,2.25,1.25,0.0,4.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,4.25,2.0,2.25,0.5,0.25,3.75,3.5,0.0,1.0,0.0,0.0,0.0,0.0
2684,RAJASTHAN (8),RAJSAMAND (112),112,Nathdwara(678),176.0,RAJPURA (41288),41288,1045.0,535.0,510.0,458.0,0.5,4.0,0.5,0.0,4.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,1.5,0.5,3.0,0.0,0.5,3.5,4.0,0.0,1.0,0.0,0.0,0.0,0.0
2685,RAJASTHAN (8),RAJSAMAND (112),112,Nathdwara(678),176.0,SAKARAWAS (41290),41290,1610.0,855.0,755.0,219.0,0.75,1.5,1.75,0.0,4.0,0.0,3.75,1.5,0.0,0.0,0.5,0.0,0.5,3.25,1.5,0.5,0.75,0.5,2.5,2.0,0.0,0.5,0.0,0.0,0.0,0.5
2686,RAJASTHAN (8),RAJSAMAND (112),112,Nathdwara(678),176.0,SANSERA (41291),41291,2768.0,1417.0,1351.0,555.0,2.5,3.5,0.5,0.0,4.0,2.0,4.5,3.0,0.0,1.0,1.0,0.0,1.0,6.0,2.0,4.5,0.5,0.5,5.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2687,RAJASTHAN (8),RAJSAMAND (112),112,Nathdwara(678),176.0,SHISHODA (41220),41220,2262.0,1199.0,1063.0,674.0,0.8333333333333334,2.1666666666666665,0.5,0.0,4.0,2.0,2.833333333333333,3.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.0,0.5,2.0,0.3333333333333333,0.5,3.5,1.1666666666666667,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0
2688,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,ATMA (41294),41294,3686.0,1877.0,1809.0,707.0,0.5,3.3,0.7,0.0,4.0,2.0,5.5,2.0,0.0,0.2,1.0,0.0,0.0,2.8,2.0,1.5,0.2,0.5,3.4,3.8,0.0,0.2,0.7,0.0,0.0,0.0
2689,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,BAMANTUKRA (41296),41296,1038.0,518.0,520.0,193.0,1.5,4.0,2.0,0.0,4.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.5,3.5,3.0,0.0,0.0,3.0,0.0,0.0,0.0
2690,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,BANEDIYA (41265),41265,5880.0,2966.0,2905.0,1181.0,3.125,3.4375,0.4375,0.0,3.875,2.0,5.8125,3.0,0.5,0.5,0.625,0.625,0.625,5.8125,1.4375,2.5,0.0,0.1875,4.8125,2.5,1.0,0.75,0.0,0.0,0.0,0.0
2691,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,BHATOLI (41299),41299,929.0,446.0,469.0,257.0,1.1666666666666667,2.5,1.5,0.0,4.0,1.3333333333333333,3.6666666666666665,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.333333333333333,1.0,0.5,0.3333333333333333,0.5,2.1666666666666665,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2692,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,BHAWA (41300),41300,1611.0,817.0,794.0,618.0,2.0,3.5,0.5,0.0,4.0,3.0,6.5,3.0,0.0,1.0,1.0,0.0,1.0,4.5,2.0,4.5,0.5,0.5,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0
2693,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,BINOL (41301),41301,2942.0,1420.0,1522.0,613.0,4.0,4.0,3.5,0.0,4.0,2.5,6.5,2.5,1.0,1.0,1.0,0.0,1.0,7.0,1.5,2.25,0.5,2.0,4.75,3.0,1.0,1.0,1.25,0.0,0.0,0.0
2694,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,CHOKRI (41267),41267,1150.0,503.0,647.0,347.0,1.0,0.5,0.5,0.0,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,1.0,1.5,2.0,4.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
2695,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,GILUND (41270),41270,6875.0,3449.0,3426.0,1980.0,3.0,2.5,4.0,0.0,4.0,2.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,9.0,2.0,4.0,0.0,3.0,6.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0
2696,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,GOGATHALA (41271),41271,1460.0,735.0,725.0,440.0,5.0,2.5,1.5,0.0,4.0,3.0,6.5,3.0,0.0,1.0,1.0,0.0,0.0,4.5,2.0,4.5,0.5,0.5,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2697,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,JEETAWAS (41273),41273,2171.0,1074.0,1097.0,440.0,5.0,4.5,1.5,0.0,4.0,2.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,7.0,2.0,5.0,0.5,0.5,4.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2698,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,JETPURA (41124),41124,3004.0,1545.0,1459.0,1040.0,2.25,3.0,2.25,0.0,4.0,2.0,6.0,3.0,0.0,0.5,1.0,0.0,0.0,3.25,1.0,3.5,0.0,0.0,2.75,3.75,0.0,0.5,1.25,0.0,0.0,0.0
2699,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,JOONDA (41274),41274,3198.0,1623.0,1575.0,845.0,4.0,5.5,4.0,0.0,4.0,0.0,4.5,3.0,0.0,1.0,1.0,0.0,1.0,2.5,2.0,4.0,0.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0
2700,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,KHAR BAMANIYA (41276),41276,1676.0,848.0,828.0,319.0,1.3333333333333333,3.333333333333333,0.8333333333333334,0.0,4.0,3.0,4.5,2.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,5.333333333333333,1.1666666666666667,2.1666666666666665,0.0,0.3333333333333333,3.8333333333333335,2.5,0.0,0.6666666666666666,2.0,0.0,0.3333333333333333,0.0
2701,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,KOTRII (41277),41277,1100.0,557.0,543.0,215.0,0.5,4.5,0.5,0.0,3.0,2.0,5.25,3.0,0.5,0.0,1.0,0.0,0.5,3.0,2.0,1.5,0.25,1.75,5.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2702,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,KUNDIYA (41278),41278,502.0,267.0,235.0,109.0,1.5,2.0,0.5,0.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.5,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2703,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,KURAJ (41279),41279,580.0,302.0,278.0,127.0,1.5,2.5,0.5,0.0,4.0,2.0,4.5,3.0,0.0,0.0,1.0,0.0,0.0,4.5,0.5,1.5,0.5,0.5,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2704,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,"MAHASATIYON KI MADRI 
(41307)",41307,2317.0,1200.0,1117.0,721.0,1.75,4.5,0.25,0.0,4.0,2.0,6.0,3.0,0.0,0.5,0.5,0.0,0.5,4.75,1.25,3.25,0.25,0.25,4.75,2.0,0.0,1.0,1.25,0.0,0.0,0.0
2705,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,MOHI (41308),41308,800.0,427.0,372.0,245.0,4.0,5.5,3.0,0.0,4.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,4.5,0.5,1.0,4.5,4.0,0.0,1.0,1.0,0.0,1.0,0.0
2706,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,MUNDOL (41309),41309,2290.0,1159.0,1131.0,661.0,2.75,3.5,1.5,0.0,4.0,2.0,6.0,2.0,0.0,0.5,0.0,0.0,0.0,3.25,0.5,3.0,0.5,0.5,2.75,3.5,0.0,0.0,1.75,0.0,0.0,0.0
2707,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,PACHHMATA (41283),41283,1782.0,886.0,896.0,314.0,2.25,5.0,1.5,0.0,4.0,3.0,6.0,2.5,0.0,0.0,1.0,0.0,0.0,5.5,0.5,1.25,0.5,0.25,1.25,1.75,0.5,1.0,0.5,0.0,0.0,0.0
2708,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,PANOTIYA (41284),41284,1699.0,851.0,848.0,972.0,1.0,3.0,0.75,0.0,3.5,2.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,3.75,2.0,0.5,0.25,0.25,6.25,2.0,0.0,0.5,0.0,0.0,0.0,0.0
2709,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,PARASLI (41310),41310,2180.0,1153.0,1027.0,435.0,1.75,2.25,2.25,0.5,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.5,0.5,0.25,0.25,1.75,2.5,0.0,0.0,1.25,0.0,0.0,0.0
2710,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,PEEPALI AHEERAN (41285),41285,578.0,303.0,275.0,122.0,0.5,1.5,1.5,0.0,4.0,3.0,6.5,3.0,1.0,1.0,0.0,0.0,0.0,4.5,1.0,2.5,0.5,0.5,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2711,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,PEEPLI ACHARYAN (41315),41315,510.0,240.0,260.0,150.0,0.5,2.5,0.5,0.0,4.0,2.0,3.5,3.0,0.0,0.0,1.0,0.0,0.0,2.5,0.5,1.0,0.5,0.5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2712,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,Poothol (294930),294930,2930.0,1515.0,1415.0,613.0,1.5,3.75,1.25,0.0,4.0,2.0,4.5,2.0,0.0,0.5,0.5,0.0,0.0,3.75,0.25,1.25,0.25,1.75,2.0,4.0,0.0,1.0,1.25,0.0,0.0,0.0
2713,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,SADRI (41289),41289,2364.0,1159.0,1205.0,514.0,1.1666666666666667,2.833333333333333,0.5,0.0,4.0,2.0,5.666666666666668,2.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2.1666666666666665,1.5,1.6666666666666667,0.5,0.5,3.6666666666666665,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
2714,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,SAKRODA (41318),41318,1792.0,917.0,875.0,380.0,2.0,5.5,1.5,0.0,4.0,1.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.5,3.0,0.0,0.5,4.5,6.0,0.0,1.0,2.5,0.0,0.0,0.0
2715,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,AMAWARA (41322),41322,5823.0,3172.0,2651.0,2259.0,1.0,3.5,4.0,1.0,3.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,7.5,2.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2716,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,BAGROLI (41358),41358,1350.0,710.0,640.0,300.0,1.5,5.0,3.0,0.0,4.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,1.0,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2717,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,"BARAGAON SARWAR 
(41360)",41360,1.0,1.0,0.0,1.0,0.5,1.5,0.5,0.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2718,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,BHINORA (294092),294092,900.0,475.0,425.0,200.0,1.5,3.0,0.0,0.0,3.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,4.5,2.0,1.0,0.5,0.5,2.5,4.0,1.0,0.0,1.0,0.0,0.0,0.0
2719,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,BICHHAUCHH (41329),41329,4286.0,2286.0,2000.0,1317.0,0.5,3.0,2.0,1.0,4.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,4.0,0.0,3.0,3.5,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2720,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,BICHPURI (41330),41330,892.0,452.0,440.0,180.0,1.0,2.5,0.5,0.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.5,2.5,6.0,0.0,0.0,1.0,0.0,0.0,0.0
2721,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,GOTOR (41372),41372,1.0,0.0,1.0,1.0,0.5,3.5,0.5,0.0,4.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,2.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2722,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,HATHROLI (41373),41373,6500.0,3275.0,3225.0,1400.0,1.0,3.5,3.5,0.0,4.0,2.0,5.5,2.0,0.0,0.0,1.0,0.0,1.0,3.5,2.0,3.0,1.0,3.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2723,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,JAHIRA (41338),41338,550.0,282.0,268.0,87.0,0.0,4.25,0.5,0.0,3.0,0.5,6.0,3.0,0.0,0.0,1.0,0.0,0.0,4.75,1.5,1.25,0.0,0.5,1.75,2.5,0.0,0.5,2.75,0.5,0.0,0.0
2724,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,KAKRALA (41340),41340,250.0,150.0,100.0,25.0,2.0,0.5,0.5,0.0,4.0,0.0,4.5,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.5,0.0,0.0,0.5,1.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0
2725,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,KOYALA (41343),41343,510.0,260.0,250.0,80.0,1.5,4.5,1.5,0.0,3.0,2.0,4.5,2.0,0.0,0.0,1.0,0.0,1.0,4.5,0.5,3.0,0.0,0.5,2.0,2.0,0.0,0.0,0.5,0.0,0.0,1.0
2726,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,MAMDOLI (41387),41387,828.0,436.0,392.0,135.0,1.5,2.5,0.5,2.0,4.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5,0.5,2.5,0.5,0.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2727,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,MORAN (41389),41389,3914.0,2114.0,1800.0,561.0,1.0,1.5,1.0,0.5,4.0,1.5,6.0,2.0,0.0,0.0,0.5,0.0,0.5,2.5,0.5,2.5,0.5,0.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
2728,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,SHAFIPURA (41354),41354,1510.0,1040.0,470.0,268.0,0.25,3.0,0.0,0.0,4.0,3.0,5.25,3.0,0.0,0.0,1.0,0.0,0.0,3.75,1.25,1.0,0.0,0.25,1.25,2.0,1.0,0.0,0.25,0.0,0.0,1.0
2729,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,SITOR (41353),41353,1580.0,850.0,730.0,280.0,0.5,3.5,0.0,0.0,3.0,1.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,2.5,0.5,1.0,0.5,0.5,2.0,4.0,0.0,0.0,1.5,0.0,0.0,0.0
2730,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,SUKAR (41355),41355,318.0,72.0,60.0,50.0,1.0,2.0,1.0,0.0,4.0,1.0,2.0,0.5,0.0,0.0,1.0,0.0,0.0,3.5,0.5,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2731,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,SUNDARI (41357),41357,2450.0,1450.0,1000.0,250.0,2.0,2.25,0.5,0.0,3.0,1.5,6.0,3.0,0.0,0.0,1.0,0.0,0.0,4.5,1.25,1.75,0.0,0.5,2.5,6.0,0.0,1.0,2.5,0.0,0.0,0.0
2732,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,AMARGARH (41400),41400,3710.0,1906.0,1804.0,842.0,0.0,4.5,1.0,0.0,4.0,0.0,6.5,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2733,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,"ASTROLI MAI SONPUR 
(294111)",294111,940.0,430.0,410.0,175.0,0.5,3.5,0.5,0.0,4.0,0.0,5.5,2.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25,1.0,0.5,0.5,3.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0
2734,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,BAROLI (41404),41404,2836.0,1591.0,1245.0,709.0,1.5,2.5,4.0,0.0,4.0,2.0,5.5,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,0.5,0.5,4.5,4.0,0.0,0.0,0.0,0.0,0.0,1.0
2735,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,BHALPUR (294231),294231,3589.0,1861.0,1728.0,776.0,0.25,4.75,0.25,0.0,4.0,0.0,5.25,2.0,0.0,0.5,0.5,0.0,0.0,1.5,0.5,1.5,0.0,0.0,3.0,4.0,0.0,0.0,1.25,0.0,0.0,0.0
2736,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,BUCHOLAI (41405),41405,2290.0,1245.0,1045.0,510.0,1.5,2.0,0.5,0.0,4.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,0.0,2.5,2.0,4.0,0.0,0.5,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2737,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,CHHAWA (294115),294115,1212.0,638.0,574.0,340.0,0.25,3.25,0.5,0.0,4.0,0.0,5.25,2.0,0.0,0.0,0.5,0.0,0.0,2.0,0.75,1.75,0.5,0.5,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
2738,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,HINGOTIYA (41408),41408,452.0,245.0,207.0,70.0,0.5,2.5,0.5,0.0,4.0,0.0,6.5,2.0,0.0,0.0,0.0,0.0,0.0,5.5,0.5,1.5,0.5,0.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0
2739,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,JAT BARODA (294114),294114,800.0,450.0,350.0,160.0,2.5,1.5,0.5,0.0,4.0,0.0,6.5,2.0,0.0,0.0,0.0,0.0,0.0,8.5,0.5,4.5,0.0,0.5,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2740,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,JEEVLI (41409),41409,1650.0,890.0,760.0,360.0,0.5,1.75,0.25,0.0,4.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,2.5,0.25,0.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2741,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,"KHERA BARH RAMGARH 
(41412)",41412,2450.0,1250.0,1200.0,320.0,0.0,1.5,0.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2742,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,"KHOONTLA SALAUNA 
(41413)",41413,3672.0,1965.0,1707.0,724.0,1.5,3.25,0.5,0.0,4.0,0.0,6.75,2.0,0.0,0.5,0.0,0.0,0.0,4.0,2.0,4.25,0.5,0.5,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2743,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,KUNKATA KALAN (41414),41414,1280.0,655.0,625.0,260.0,0.0,2.5,0.5,0.0,4.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,5.5,0.5,2.0,0.5,0.5,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2744,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,"MAHANANDPUR DYODHA 
(41415)",41415,701.0,371.0,330.0,111.0,0.75,1.0,0.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,0.0,2.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0
2745,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,MEENA PADA (294113),294113,725.0,410.0,315.0,180.0,0.0,2.5,0.5,0.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.5,0.0,0.5,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2746,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,MERI (41418),41418,3350.0,1800.0,1550.0,850.0,0.0,1.0,0.0,0.0,4.0,0.0,6.5,2.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,0.5,0.5,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2747,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,MOHCHA (41419),41419,3850.0,2010.0,1840.0,740.0,0.0,4.0,2.0,0.0,4.0,0.0,6.5,2.0,0.0,1.0,0.0,0.0,0.0,7.5,2.0,4.0,0.0,0.0,4.5,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2748,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,NARAYANPUR (41420),41420,460.0,242.0,218.0,125.0,0.0,2.5,0.5,0.0,4.0,0.0,6.5,2.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2749,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,PILODA (41424),41424,7750.0,3880.0,3870.0,1558.0,1.5,1.5,0.5,0.0,4.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,5.5,2.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2750,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,RAIPUR (41425),41425,5250.0,2790.0,2460.0,1260.0,1.0,3.25,0.5,0.0,3.5,0.0,5.0,2.0,0.0,0.5,0.0,0.0,0.0,2.5,2.0,4.0,0.25,0.5,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2751,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,RENDAYAL GURJAR (41426),41426,4550.0,2500.0,2050.0,1020.0,0.5,3.0,0.5,0.0,4.0,0.0,6.5,3.0,0.0,1.0,0.0,0.0,0.0,4.5,2.0,4.0,0.5,0.5,5.0,4.0,0.0,0.0,0.5,0.0,0.0,0.0
2752,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,SALEMPUR (41427),41427,3340.0,1815.0,1525.0,850.0,0.25,2.25,0.25,0.0,4.0,0.0,6.25,2.0,0.0,0.5,0.0,0.0,0.0,2.25,2.0,4.25,0.5,0.25,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2753,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,TALAWARA (41431),41431,4106.0,2102.0,2004.0,1076.0,0.0,4.0,1.0,0.0,4.0,1.0,6.5,3.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,4.0,0.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
2754,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,TOKSI (41432),41432,3420.0,1875.0,1545.0,640.0,1.5,3.0,0.5,0.0,4.0,0.0,6.5,2.0,0.0,1.0,0.0,0.0,0.0,2.5,2.0,4.0,0.5,0.5,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2755,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,WAZEERPUR (41436),41436,20103.0,10752.0,9351.0,4122.0,6.0,4.5,3.0,0.0,4.0,1.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2756,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Khandar(691),93.0,AKSHAYGARH (41437),41437,1050.0,630.0,420.0,210.0,0.5,0.5,0.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,2.0,3.5,1.0,0.0,1.5,0.0,0.0,0.0
2757,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Khandar(691),93.0,"BAHARAWANDA KHURD 
(41441)",41441,6172.0,3118.0,3054.0,1080.0,5.0,6.5,4.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,4.0,0.0,3.0,7.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0
